"","id","case_","x_","y_","annual_100m","perennial_100m","shrub_100m","annual_500m","perennial_500m","shrub_500m","territory","sex"
"4874",4,FALSE,567053.888873835,4785058.83574092,10.7692307692308,29.7692307692308,5.38461538461539,12.7157190635452,27.2140468227425,4.95317725752508,"SG","male"
"4875",4,FALSE,568992.756892337,4811772.76894881,4.83333333333333,24.5,13.5833333333333,7.92691029900332,28.4352159468439,14.4285714285714,"SG","male"
"4876",4,FALSE,556057.487500512,4783771.48487308,13.6153846153846,17.3846153846154,6.23076923076923,12.4389438943894,18.7128712871287,8.49174917491749,"SG","male"
"4877",4,FALSE,560470.224765476,4791858.78580351,21.5833333333333,25.75,1.75,18.4717607973422,24.1926910299003,4.26578073089701,"SG","male"
"4878",4,FALSE,568060.996229184,4805340.98702503,11,39.5833333333333,11.8333333333333,13.8006644518272,37.1993355481728,11.3455149501661,"SG","male"
"4879",4,FALSE,571785.383079292,4799734.56445062,7.16666666666667,49.4166666666667,4.08333333333333,6.88778877887789,44.957095709571,5.79207920792079,"SG","male"
"4880",4,FALSE,568030.191741601,4792079.40553537,6.27272727272727,12.5454545454545,17.9090909090909,8.75585284280936,19.0133779264214,24.1003344481605,"SG","male"
"4881",4,FALSE,580827.0076885,4793171.81602127,15.0833333333333,30.6666666666667,3.75,12.9898648648649,35.5641891891892,3.80067567567568,"SG","male"
"4882",4,FALSE,571382.426214976,4793399.73219236,8.5,21.1,24.1,9.30743243243243,22.6081081081081,22.5168918918919,"SG","male"
"4883",4,FALSE,592910.688432557,4784974.54761667,8.25,28.3333333333333,1,8.27852348993289,30.8087248322148,1.21476510067114,"SG","male"
"4884",4,FALSE,563783.5160405,4807213.96626798,29.3076923076923,35.3846153846154,6.07692307692308,24.1833333333333,36.1733333333333,7.33333333333333,"SG","male"
"4885",4,FALSE,560321.146015661,4778004.89278722,3.16666666666667,7.58333333333333,24.5833333333333,3.61461794019934,8.70099667774086,23.0598006644518,"SG","male"
"4886",4,FALSE,557258.395907922,4780194.45241829,11.3333333333333,11.5833333333333,21,8.22073578595318,10.1973244147157,19.0936454849498,"SG","male"
"4887",4,FALSE,571060.536004777,4805167.64555606,10.9166666666667,35.25,13.1666666666667,9.98666666666667,34.9433333333333,12.7233333333333,"SG","male"
"4888",4,FALSE,571605.038789526,4807621.23784376,13,41,3.45454545454545,12.133779264214,39.9732441471572,5.43478260869565,"SG","male"
"4889",4,FALSE,561499.626873849,4802824.41731565,17.6666666666667,24.25,14.6666666666667,15.9633333333333,28.8133333333333,12.3333333333333,"SG","male"
"4890",4,FALSE,565901.940821372,4797570.58522815,10.75,25.25,20.75,11.658940397351,23.6291390728477,21.6059602649007,"SG","male"
"4891",4,FALSE,561854.035089886,4785424.84538036,7.3,36.2,10,8.33673469387755,33.9897959183673,10.5884353741497,"SG","male"
"4892",4,FALSE,565189.213580755,4784203.65618966,15.5,18.5833333333333,5,13.7635135135135,20.2972972972973,8.77027027027027,"SG","male"
"4893",4,FALSE,576906.592742894,4793683.12145231,18.1666666666667,38.5833333333333,8.5,13.387417218543,34.8509933774834,10.4337748344371,"SG","male"
"4894",4,FALSE,558011.602631507,4776042.05569951,26.3076923076923,6.15384615384615,16.9230769230769,22.9136212624585,6.64119601328904,15.6511627906977,"SG","male"
"4895",4,FALSE,567686.976953677,4802009.8920244,15.0833333333333,21.1666666666667,23.0833333333333,14.3491525423729,21.2915254237288,23.4338983050847,"SG","male"
"4896",4,FALSE,567954.788741065,4790174.40200152,13.5,23.75,10.8333333333333,12.841059602649,22.2350993377483,12.8079470198675,"SG","male"
"4897",4,FALSE,565802.119998474,4799337.11164631,23.1818181818182,25.5454545454545,11.3636363636364,19.8562091503268,25.5,14.0228758169935,"SG","male"
"4898",4,FALSE,565697.810670176,4807678.03893845,15.5714285714286,36.2142857142857,6.57142857142857,14.3926174496644,35.8322147651007,7.6744966442953,"SG","male"
"4899",4,FALSE,560644.546562492,4778679.91673508,3,8.09090909090909,18.9090909090909,4.52380952380952,9.58843537414966,17.8333333333333,"SG","male"
"4900",4,FALSE,565331.590555214,4804490.44281401,8.72727272727273,31.8181818181818,9.81818181818182,10.0897009966777,31.1063122923588,12.1295681063123,"SG","male"
"4901",4,FALSE,552375.22909539,4775483.02793231,3.25,6.66666666666667,12.5833333333333,3.19205298013245,6.36754966887417,12.6854304635762,"SG","male"
"4902",4,FALSE,555647.758090851,4773763.59657784,5.25,9.08333333333333,14.3333333333333,6.86101694915254,12.3186440677966,11.4,"SG","male"
"4903",4,FALSE,563242.939052192,4790660.08994963,18.9166666666667,25.75,4.83333333333333,19.2376237623762,26.2376237623762,5.38613861386139,"SG","male"
"4904",4,FALSE,570513.42671262,4812931.63221526,13.4285714285714,35.7857142857143,10,18.47,33.1533333333333,9.36,"SG","male"
"4905",4,FALSE,577443.795946757,4788701.91163016,12.0833333333333,11.5,10.3333333333333,11.3851351351351,20.1722972972973,8.01351351351351,"SG","male"
"4906",4,FALSE,578860.650158852,4792785.11977485,25.3333333333333,28.0833333333333,9.08333333333333,19.5973154362416,30.9832214765101,7.84563758389262,"SG","male"
"4907",4,FALSE,576768.950992207,4787916.14284792,12.7142857142857,24.1428571428571,3.35714285714286,13.1140939597315,22.3657718120805,4.38255033557047,"SG","male"
"4908",4,FALSE,553989.897533091,4779725.36903538,19.3333333333333,10.4166666666667,16.8333333333333,16.1324503311258,10.3311258278146,16.8708609271523,"SG","male"
"4909",4,FALSE,571615.675813513,4791388.66412081,18.5,26.75,4,15.5604026845638,26.6308724832215,5.14093959731544,"SG","male"
"4910",4,FALSE,564484.342851395,4780029.23941047,4.81818181818182,7.72727272727273,23.5454545454545,5.62582781456954,8.52649006622516,22.6324503311258,"SG","male"
"4911",4,FALSE,570592.735937287,4789174.42310107,13.2727272727273,35.1818181818182,1.45454545454545,12.6566666666667,31.34,4.50333333333333,"SG","male"
"4912",4,FALSE,572909.787508333,4785532.05215918,9,32.8181818181818,4.36363636363636,7.31438127090301,33.6889632107023,4.04347826086957,"SG","male"
"4913",4,FALSE,578926.029738437,4795263.83073409,23.8333333333333,32.25,7.66666666666667,26.26,31.5466666666667,9.27666666666667,"SG","male"
"4914",4,FALSE,580193.939626253,4790482.71332766,11.6363636363636,37.1818181818182,3.45454545454545,11.8267973856209,35.7385620915033,4.17320261437909,"SG","male"
"4915",4,FALSE,571724.164629386,4806839.9406131,7,37.5833333333333,5.08333333333333,7.6006711409396,36.006711409396,6.53020134228188,"SG","male"
"4916",4,FALSE,557761.734361032,4770775.5472126,4.75,51.8333333333333,1.41666666666667,5.10666666666667,52.23,2.26,"SG","male"
"4917",4,FALSE,571214.029919492,4793703.9634418,9.63636363636364,21.8181818181818,24.0909090909091,9.31907894736842,23.0427631578947,23.8223684210526,"SG","male"
"4918",4,FALSE,553235.324886967,4772702.86193212,4.75,6.08333333333333,24.4166666666667,4.61872909698997,8.88963210702341,16.866220735786,"SG","male"
"4919",4,FALSE,566520.450718447,4802872.99997076,16.5,22,21.3333333333333,13.4352159468439,22.3355481727575,21.6943521594684,"SG","male"
"4920",4,FALSE,568125.141680536,4782451.61449464,19.9166666666667,10.3333333333333,3.5,16.8489932885906,13.5167785234899,8.28523489932886,"SG","male"
"4921",4,FALSE,564103.364081589,4806565.49062439,10.5833333333333,34.1666666666667,15.0833333333333,9.29139072847682,35.5927152317881,13.112582781457,"SG","male"
"4922",4,FALSE,571141.007231591,4804632.84808458,8.45454545454546,31.2727272727273,14.4545454545455,10.8202614379085,32.8464052287582,12.6764705882353,"SG","male"
"4923",4,FALSE,563175.760287546,4800053.58336071,12.7692307692308,22.6923076923077,23.6923076923077,10.26,22.4466666666667,24.5066666666667,"SG","male"
"4924",4,FALSE,562582.892848396,4775933.81060999,11.7692307692308,11.6153846153846,7.69230769230769,10.843853820598,11.421926910299,8.61129568106312,"SG","male"
"4925",4,FALSE,563629.071259674,4778575.58183095,8.25,8,22.25,7.45,8.14,22.4733333333333,"SG","male"
"4926",4,FALSE,593085.279890255,4788074.93456083,20.6923076923077,17.8461538461538,8.92307692307692,10.6633333333333,16.3333333333333,11.3833333333333,"SG","male"
"4927",4,FALSE,574425.027510497,4797370.26972229,5.81818181818182,54,1.72727272727273,7.99335548172757,48.8139534883721,3.01328903654485,"SG","male"
"4928",4,FALSE,574981.634807283,4797643.55422745,9.90909090909091,44.9090909090909,2.18181818181818,7.40924092409241,45.5775577557756,3.10561056105611,"SG","male"
"4929",4,FALSE,563313.757527642,4793843.86443695,16.0909090909091,36.0909090909091,8.54545454545454,14.7076411960133,33.0332225913621,12.063122923588,"SG","male"
"4930",4,FALSE,570071.118748451,4808965.14561347,9.83333333333333,35.25,9,11.8013245033113,34.841059602649,7.96026490066225,"SG","male"
"4931",4,FALSE,567052.309386431,4814165.11018421,21.9090909090909,32.3636363636364,6.54545454545455,27.2655737704918,32.6131147540984,8.8,"SG","male"
"4932",4,FALSE,564864.937775219,4786648.60729646,6.3,17.9,28.8,5.95945945945946,17.7128378378378,29.9155405405405,"SG","male"
"4933",4,FALSE,571678.825465427,4798096.73732656,7.08333333333333,27.5,17,8.04377104377104,29.0639730639731,16.8686868686869,"SG","male"
"4934",4,FALSE,589649.378286946,4787037.70380055,4.83333333333333,11.5,1.41666666666667,8.35973597359736,12.957095709571,3.48184818481848,"SG","male"
"4935",4,FALSE,562696.5379963,4806209.40227854,10.5,32.6666666666667,12.75,10.1790540540541,36.3851351351351,9.21283783783784,"SG","male"
